ftmp_id,size,max,sat,normratio,scale,exp
36,11x160x160x16,9.151415 9.151415 9.151415 9.151415 9.151415 9.151415 9.151415 9.151415 9.151415 9.151415 9.151415 9.151415 9.151415 9.151415 9.151415 9.151415,7.148915 7.148915 7.148915 7.148915 7.148915 7.148915 7.148915 7.148915 7.148915 7.148915 7.148915 7.148915 7.148915 7.148915 7.148915 7.148915,,1,0
38,11x160x160x16,5.5559187 5.5559187 5.5559187 5.5559187 5.5559187 5.5559187 5.5559187 5.5559187 5.5559187 5.5559187 5.5559187 5.5559187 5.5559187 5.5559187 5.5559187 5.5559187,4.6873403 4.6873403 4.6873403 4.6873403 4.6873403 4.6873403 4.6873403 4.6873403 4.6873403 4.6873403 4.6873403 4.6873403 4.6873403 4.6873403 4.6873403 4.6873403,,1,0
42,11x160x160x32,24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221 24.524221,16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928 16.85928,,1,0
44,11x160x160x32,18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777 18.623777,13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697 13.966697,,1,0
47,11x160x160x32,19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012 19.989012,16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052 16.864052,,1,0
51,11x160x160x96,22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665 22.689665,15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105 15.598105,,1,0
55,11x160x160x128,20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574 20.633574,12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354 12.895354,,1,0
57,11x160x160x128,10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876 10.684876,6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007 6.3439007,,1,0
61,11x80x80x128,10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456 10.788456,6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456 6.742456,,1,0
63,11x80x80x128,5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863 5.6945863,4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592 4.270592,,1,0
67,11x80x80x128,16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451 16.533451,7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637 7.233637,,1,0
